138	207	16	14	
141	204	16	15	
141	213	16	15	
141	223	16	15	
141	233	16	15	
140	223	16	16	
140	213	16	18	
140	204	16	19	
140	203	16	17	
140	202	16	15	
141	201	15	13	
143	200	14	14	
146	199	13	15	
149	199	12	15	
153	205	15	15	
157	211	18	15	
162	218	20	15	
170	218	17	14	
178	218	15	13	
186	218	13	13	
188	211	14	14	
191	205	14	14	
194	199	15	14	
195	196	15	13	
197	193	15	13	
199	191	15	12	
196	195	14	14	
193	200	14	15	
191	205	13	16	
183	207	13	16	
175	210	13	16	
167	213	13	15	
160	216	12	15	
154	208	12	14	
148	201	12	12	
142	194	12	11	
136	190	13	12	
130	186	15	13	
124	182	17	15	
126	186	17	15	
129	190	16	15	
132	195	16	14	
136	206	14	14	
140	217	13	14	
145	228	11	15	
145	219	13	14	
146	211	14	12	
147	203	15	11	
144	200	15	11	
142	197	15	12	
140	195	15	12	
137	192	16	13	
135	189	15	13	
133	187	15	13	
130	184	16	14	
128	181	16	15	
126	179	16	15	
124	180	17	15	
122	181	19	15	
121	183	20	15	
126	188	20	17	
131	194	20	19	
137	200	20	21	
143	207	18	19	
149	214	16	17	
156	222	14	14	
160	218	14	13	
165	214	13	12	
170	211	12	10	
171	208	12	11	
173	205	12	12	
174	202	13	13	
176	200	13	14	
171	206	13	13	
166	212	13	13	
162	218	12	13	
157	217	12	12	
153	216	11	12	
149	215	11	12	
146	211	13	13	
144	207	14	14	
142	204	15	14	
149	208	13	14	
156	212	11	14	
163	216	9	15	
168	214	10	15	
174	212	10	15	
180	210	10	15	
186	208	11	15	
187	208	12	14	
189	208	12	13	
190	208	13	12	
192	208	14	12	
182	211	14	13	
173	215	14	13	
163	218	15	14	
154	222	15	15	
149	217	15	15	
144	213	15	14	
139	209	16	13	
136	207	17	14	
133	205	18	16	
130	204	19	17	
133	208	18	15	
136	213	17	13	
139	218	16	10	
142	223	15	8	
145	215	13	11	
148	208	12	13	
151	201	11	15	
150	197	12	15	
149	194	13	15	
148	190	14	15	
147	187	15	15	
152	190	15	16	
158	194	15	16	
163	197	15	17	
169	201	15	18	
172	203	15	18	
176	205	15	18	
180	207	14	18	
184	210	14	17	
184	207	14	17	
185	205	13	16	
186	203	12	15	
187	201	12	15	
179	206	13	15	
172	212	13	14	
164	217	14	14	
157	223	15	13	
153	217	14	14	
149	212	14	14	
145	206	14	15	
141	201	14	15	
142	203	14	15	
143	205	14	15	
144	207	14	15	
145	209	14	16	
153	210	14	15	
162	211	14	15	
171	212	13	15	
180	213	13	15	
181	212	15	15	
183	212	16	15	
185	212	17	14	
187	212	18	14	
191	215	16	13	
196	219	14	12	
200	222	12	12	
205	226	10	11	
207	223	11	12	
209	220	12	13	
211	217	13	14	
213	214	15	15	
216	215	14	15	
219	216	14	15	
222	217	14	15	
225	218	14	16	
227	218	15	15	
230	218	15	15	
232	218	16	15	
235	219	16	14	
237	220	16	14	
240	221	15	14	
242	222	15	14	
245	223	14	15	
246	216	13	14	
247	209	13	14	
248	202	13	13	
249	196	13	12	
248	191	12	14	
247	187	12	15	
246	183	12	16	
246	179	11	17	
237	179	12	18	
228	179	14	19	
219	179	16	20	
210	179	18	21	
201	180	20	21	
202	188	17	19	
203	196	15	17	
204	204	13	15	
205	213	11	13	
208	211	11	14	
211	210	12	14	
214	209	13	14	
217	208	14	15	
219	202	14	14	
221	196	15	14	
223	190	15	14	
226	185	15	13	
224	183	15	14	
222	181	15	15	
220	179	15	16	
218	177	15	18	
211	185	16	17	
204	194	18	16	
197	202	19	16	
191	211	20	15	
187	209	18	15	
183	207	17	15	
179	205	15	16	
175	203	14	16	
171	202	13	16	
169	208	14	15	
168	214	14	14	
167	220	14	13	
166	226	15	13	
164	221	16	14	
163	217	16	14	
162	213	16	14	
161	209	16	15	
162	213	16	15	
164	217	15	15	
165	221	15	15	
167	226	14	14	
169	223	14	14	
171	221	15	13	
173	219	15	12	
176	217	15	12	
171	218	16	13	
167	220	17	14	
162	222	19	14	
158	224	20	15	
159	225	19	15	
161	227	18	14	
163	228	17	14	
165	230	16	13	
167	232	15	13	
172	226	14	13	
178	220	13	14	
183	214	13	14	
189	208	12	15	
184	210	13	16	
179	213	15	16	
175	215	15	18	
170	218	17	18	
166	221	18	19	
161	217	18	18	
156	214	18	16	
151	211	18	14	
147	208	18	13	
144	203	17	14	
141	198	17	16	
138	193	17	18	
136	189	16	19	
137	196	15	18	
138	204	15	16	
139	211	15	16	
140	219	14	14	
141	226	14	13	
142	234	14	12	
143	223	13	13	
144	213	13	13	
145	203	13	13	
146	193	13	14	
146	188	13	14	
147	184	13	13	
148	180	13	12	
149	176	13	12	
152	174	13	13	
155	172	14	14	
158	170	15	15	
161	168	16	16	
164	166	17	17	
169	175	16	16	
175	185	14	15	
180	195	13	14	
186	205	11	13	
187	205	12	13	
188	205	13	13	
189	205	14	13	
191	205	15	13	
191	197	15	13	
192	189	14	14	
193	181	13	15	
194	174	13	15	
193	170	14	16	
193	167	14	17	
193	163	14	19	
193	160	15	20	
190	167	15	19	
187	174	15	18	
185	181	14	17	
182	188	14	17	
180	195	13	16	
177	202	13	15	
175	209	13	15	
170	209	13	14	
165	210	13	13	
160	211	13	12	
156	212	13	11	
152	206	14	12	
149	201	14	12	
145	196	15	12	
142	191	15	12	
140	191	15	12	
138	191	15	12	
136	191	15	12	
134	191	15	12	
133	199	14	12	
132	207	14	12	
131	215	13	12	
131	224	12	12	
132	217	12	12	
133	210	13	12	
134	203	13	12	
135	196	14	13	
134	188	16	15	
134	181	17	16	
134	174	18	17	
134	167	19	18	
136	163	19	18	
139	159	18	18	
141	155	18	18	
144	151	17	18	
148	152	17	17	
152	153	17	17	
156	154	17	16	
161	156	16	15	
165	161	16	15	
170	166	16	16	
175	171	16	17	
180	177	16	17	
186	190	15	16	
192	203	15	16	
198	216	14	16	
204	229	14	16	
205	217	15	17	
207	206	16	17	
209	195	16	17	
211	184	17	18	
211	178	17	17	
212	173	16	16	
213	168	15	14	
214	163	15	13	
213	161	15	14	
212	160	16	14	
211	158	17	15	
211	157	17	15	
212	162	16	15	
213	167	16	15	
214	172	16	15	
215	177	16	16	
209	188	16	15	
203	199	16	14	
197	210	17	13	
191	221	17	12	
186	232	17	11	
179	224	17	12	
173	217	16	12	
166	210	16	12	
160	203	15	12	
154	196	15	12	
591	-1.51233e+09	0	-1.3662e+07	
591	-1.51233e+09	0	-1.36639e+07	
591	-1.51233e+09	0	-1.36627e+07	
591	-1.51233e+09	0	-1.36599e+07	
129	198	15	12	
130	203	15	13	
131	209	16	13	
132	215	17	13	
133	221	18	14	
135	215	18	14	
138	209	17	15	
141	204	16	15	
142	202	16	15	
143	200	16	16	
144	198	16	16	
146	196	15	17	
145	192	15	17	
144	189	16	17	
143	185	17	18	
143	182	17	18	
146	182	18	17	
149	182	19	17	
152	182	20	17	
156	183	21	16	
157	196	20	15	
159	209	19	14	
160	222	18	13	
162	235	17	13	
162	224	17	14	
162	214	18	14	
162	203	19	15	
163	193	19	16	
163	186	19	16	
164	180	19	15	
165	173	18	15	
166	167	18	15	
169	162	18	15	
172	157	18	16	
175	152	18	17	
179	147	18	18	
185	148	17	17	
191	149	17	17	
197	150	17	16	
203	152	17	15	
208	159	17	15	
213	166	17	16	
218	174	17	16	
223	181	17	17	
229	189	16	17	
231	196	16	17	
234	204	16	16	
237	212	15	15	
240	220	15	15	
239	208	15	15	
238	197	16	15	
237	185	17	15	
237	174	17	15	
237	171	16	15	
237	168	15	15	
238	166	14	15	
238	163	13	15	
239	161	12	15	
241	174	12	14	
244	187	12	14	
247	200	12	14	
250	213	12	14	
249	208	13	16	
248	204	14	17	
247	200	15	18	
246	196	17	19	
245	187	17	18	
245	179	16	16	
245	170	15	15	
245	162	15	14	
242	161	15	14	
239	160	16	14	
236	159	17	14	
233	160	16	14	
230	161	16	14	
227	162	16	14	
224	163	16	15	
221	164	16	15	
218	165	16	15	
215	166	16	15	
213	168	15	15	
210	169	15	15	
207	170	15	15	
204	171	15	15	
201	172	15	16	
198	173	15	16	
195	174	15	16	
192	175	15	16	
190	177	14	16	
186	181	15	16	
183	186	15	15	
179	190	16	15	
176	195	17	14	
178	197	17	15	
180	199	17	16	
182	201	17	18	
184	203	17	19	
186	206	18	20	
190	199	16	18	
194	192	14	17	
198	185	12	16	
203	179	10	14	
203	177	12	14	
204	175	14	14	
204	173	17	14	
205	171	19	14	
199	178	19	14	
194	185	19	15	
189	192	18	15	
184	199	18	16	
179	206	17	16	
174	213	17	17	
167	211	16	16	
160	210	16	15	
153	208	15	14	
147	207	14	13	
140	199	16	14	
134	192	17	14	
128	184	18	15	
122	177	20	16	
120	176	20	17	
118	176	21	18	
116	176	22	19	
115	176	22	20	
116	184	20	19	
117	193	18	17	
118	201	16	16	
119	210	15	14	
122	229	13	11	
