180	214	14	12	
175	221	14	12	
170	228	14	11	
165	235	14	11	
159	229	14	12	
152	222	14	12	
146	216	14	13	
139	209	15	14	
133	203	15	14	
130	207	15	14	
126	212	15	14	
123	216	15	13	
120	221	15	13	
117	226	14	12	
118	224	14	13	
120	223	14	14	
121	222	14	15	
123	220	13	15	
125	219	13	16	
125	216	13	16	
126	214	14	16	
127	211	14	16	
128	209	14	16	
129	206	15	15	
130	204	15	15	
131	202	15	15	
132	199	15	15	
133	197	15	14	
134	195	15	14	
136	201	15	14	
139	206	15	14	
142	212	15	14	
145	218	15	14	
147	223	15	14	
148	224	14	14	
149	225	14	14	
150	225	13	14	
150	226	13	14	
151	218	13	14	
151	210	13	14	
152	202	13	13	
153	194	14	13	
153	186	14	12	
156	181	14	13	
158	177	14	14	
160	173	14	16	
163	169	15	17	
165	165	15	18	
170	165	15	18	
176	166	15	18	
181	167	15	18	
186	168	15	18	
192	169	15	18	
196	179	15	17	
200	189	15	17	
204	199	15	16	
208	209	15	15	
213	219	15	15	
214	216	14	14	
216	214	14	13	
217	211	14	13	
219	208	13	12	
220	206	13	11	
220	198	14	12	
219	190	14	12	
218	183	15	13	
217	175	16	14	
218	180	16	14	
219	185	15	13	
220	190	15	13	
221	196	15	13	
223	201	14	13	
224	205	14	13	
225	210	14	13	
226	214	14	13	
227	219	14	13	
229	223	14	13	
228	214	14	14	
227	205	14	15	
226	196	14	15	
225	186	14	16	
224	177	14	17	
220	177	14	17	
217	176	14	16	
214	175	15	16	
210	174	15	16	
207	185	15	15	
204	196	14	14	
201	208	14	13	
198	219	14	13	
195	230	14	12	
193	241	13	11	
192	232	14	13	
191	223	15	14	
190	214	15	15	
189	206	16	16	
188	197	16	17	
184	196	16	16	
181	195	15	16	
177	194	15	15	
174	193	14	15	
170	193	14	14	
169	202	13	15	
168	211	13	15	
167	220	13	15	
166	229	13	16	
165	238	12	16	
167	231	12	15	
170	224	12	14	
172	218	12	14	
174	211	12	13	
177	204	12	12	
179	200	12	12	
182	196	13	12	
184	191	13	12	
187	187	14	12	
185	189	13	13	
183	191	13	14	
182	193	12	15	
180	196	12	15	
179	198	11	16	
171	205	12	15	
164	211	12	15	
157	218	12	14	
149	225	13	13	
142	232	13	12	
136	225	14	13	
130	218	14	13	
124	211	15	13	
119	204	16	13	
113	197	17	14	
110	196	17	14	
107	195	18	15	
105	194	18	15	
102	193	18	15	
103	199	17	14	
104	206	16	13	
105	212	14	12	
106	219	13	11	
108	217	13	12	
110	216	13	12	
